x,y,label
-15.262289,33.247528,LAYING
-19.001719,43.602142,LAYING
-20.987387,40.095978,LAYING
-50.89027,-41.662758,LAYING
-50.89865,-41.656197,LAYING
-10.013453,47.58524,LAYING
-11.463035,53.324768,LAYING
-11.721334,53.589073,LAYING
-69.64589,57.668667,LAYING
-69.64615,57.364273,LAYING
-69.62868,57.18219,LAYING
16.61875,-32.23798,WALKING
17.19706,-33.039288,WALKING
18.089996,-33.342106,WALKING
19.355068,-36.552067,WALKING
19.127626,-35.711063,WALKING
18.78414,-34.71303,WALKING
18.159237,-34.13479,WALKING
17.48139,-34.14735,WALKING
17.13063,-32.25713,WALKING
17.089813,-32.70477,WALKING
15.765594,-36.469616,WALKING
15.872374,-36.428646,WALKING
17.676157,-36.931805,WALKING
17.680698,-37.397346,WALKING
18.773338,-38.780586,WALKING
18.866127,-38.73979,WALKING
19.968374,-37.588062,WALKING
19.65439,-36.96469,WALKING
21.48745,-36.071163,WALKING
20.075054,-32.839764,WALKING
21.02359,-38.243687,WALKING
18.006191,-39.660748,WALKING
18.034672,-39.532097,WALKING
20.369068,-39.51357,WALKING
20.497707,-39.291126,WALKING
20.434473,-35.186874,WALKING
20.378696,-35.14596,WALKING
15.827458,-35.74199,WALKING
16.7269,-34.908302,WALKING
20.98542,-38.38189,WALKING
21.008896,-38.161022,WALKING
21.325932,-36.50134,WALKING
21.364342,-36.16171,WALKING
17.56222,-40.741524,WALKING
17.663754,-40.426662,WALKING
15.81937,-36.37011,WALKING
18.058159,-36.253593,WALKING
18.2243,-36.10118,WALKING
17.004078,-34.324924,WALKING
17.172194,-34.134533,WALKING
19.040602,-31.060543,WALKING
18.936102,-31.136663,WALKING
18.82827,-31.453915,WALKING
19.583042,-31.062834,WALKING
19.795334,-31.426779,WALKING
19.513607,-32.69119,WALKING
19.067486,-32.661022,WALKING
19.665293,-48.262722,WALKING_DOWNSTAIRS
19.668634,-48.320435,WALKING_DOWNSTAIRS
29.657467,-50.108562,WALKING_DOWNSTAIRS
29.5556,-50.10536,WALKING_DOWNSTAIRS
25.744051,-50.871727,WALKING_DOWNSTAIRS
30.530537,-51.52655,WALKING_DOWNSTAIRS
30.485735,-51.56631,WALKING_DOWNSTAIRS
23.284346,-50.273712,WALKING_DOWNSTAIRS
23.196018,-50.29584,WALKING_DOWNSTAIRS
41.9326,-55.06959,WALKING_DOWNSTAIRS
32.477425,-47.49104,WALKING_DOWNSTAIRS
33.315357,-49.01957,WALKING_DOWNSTAIRS
31.789732,-50.087753,WALKING_DOWNSTAIRS
30.242302,-47.07488,WALKING_DOWNSTAIRS
30.13805,-49.269566,WALKING_DOWNSTAIRS
23.32459,-52.176613,WALKING_DOWNSTAIRS
24.978376,-51.881638,WALKING_DOWNSTAIRS
18.68335,-50.0724,WALKING_DOWNSTAIRS
18.722803,-50.05008,WALKING_DOWNSTAIRS
32.085556,-50.44969,WALKING_DOWNSTAIRS
32.413895,-50.285904,WALKING_DOWNSTAIRS
28.884268,-49.081005,WALKING_DOWNSTAIRS
28.75292,-49.32959,WALKING_DOWNSTAIRS
23.67043,-51.39832,WALKING_DOWNSTAIRS
23.626041,-51.215687,WALKING_DOWNSTAIRS
-87.29105,-40.676907,WALKING_UPSTAIRS
-87.36891,-40.47769,WALKING_UPSTAIRS
-82.542564,-43.4211,WALKING_UPSTAIRS
-82.69022,-43.279007,WALKING_UPSTAIRS
-80.16639,-38.592407,WALKING_UPSTAIRS
-82.27293,-38.974537,WALKING_UPSTAIRS
-79.12158,-38.03406,WALKING_UPSTAIRS
-78.98673,-37.701477,WALKING_UPSTAIRS
-88.11341,-41.691658,WALKING_UPSTAIRS
-87.97398,-41.49588,WALKING_UPSTAIRS
-83.20846,-44.301632,WALKING_UPSTAIRS
-83.136696,-44.27134,WALKING_UPSTAIRS
-79.8743,-41.36015,WALKING_UPSTAIRS
-79.93652,-41.336452,WALKING_UPSTAIRS
-77.40227,-37.93184,WALKING_UPSTAIRS
-77.03917,-37.876835,WALKING_UPSTAIRS
-76.92074,-37.869205,WALKING_UPSTAIRS
-86.89866,-42.31481,WALKING_UPSTAIRS
-86.60531,-42.48594,WALKING_UPSTAIRS
-84.00709,-43.280643,WALKING_UPSTAIRS
-83.21479,-43.359898,WALKING_UPSTAIRS
-79.73094,-39.292355,WALKING_UPSTAIRS
-79.674286,-40.304386,WALKING_UPSTAIRS
-79.57731,-40.08613,WALKING_UPSTAIRS
-80.05976,-36.096973,WALKING_UPSTAIRS
-80.42076,-35.446426,WALKING_UPSTAIRS
29.152517,28.413576,STANDING
27.336618,28.391445,STANDING
53.04198,-1.8206966,STANDING
34.781353,8.810253,STANDING
34.55232,9.114486,STANDING
52.94693,16.125687,STANDING
75.41863,4.384451,STANDING
54.962963,30.826181,STANDING
58.362534,25.286558,STANDING
58.38304,25.366627,STANDING
48.527946,54.367577,STANDING
56.428005,29.281233,STANDING
51.506344,28.905577,STANDING
61.44705,10.343669,STANDING
19.776417,-20.406656,STANDING
64.14445,-20.112648,STANDING
77.36549,-2.1932526,STANDING
43.57904,51.09148,STANDING
52.6607,32.372875,STANDING
69.79105,9.1217165,STANDING
58.12225,29.828505,STANDING
58.149727,29.770693,STANDING
59.944595,30.212795,STANDING
70.99225,16.877779,STANDING
75.282135,15.5889015,STANDING
69.020035,33.77547,STANDING
-0.789133,47.928165,SITTING
0.5434874,55.259205,SITTING
3.420263,56.755585,SITTING
32.862488,70.39855,SITTING
33.357513,70.64207,SITTING
33.50965,70.72442,SITTING
44.69914,74.828186,SITTING
44.83414,74.900795,SITTING
40.91187,75.7222,SITTING
39.73885,72.89987,SITTING
39.5302,72.737015,SITTING
-21.56585,46.3525,LAYING
-32.7362,34.18379,LAYING
-37.58806,27.50805,LAYING
-67.64309,22.551603,LAYING
-67.21773,25.029444,LAYING
-68.7999,28.738344,LAYING
-71.561844,25.614141,LAYING
-67.8427,24.903786,LAYING
-68.37915,24.902712,LAYING
-68.32704,25.057737,LAYING
-68.31754,25.484007,LAYING
-57.72941,45.85474,LAYING
-4.262119,21.805044,SITTING
-0.43579113,30.926674,SITTING
-1.7727244,36.081135,SITTING
-2.8054996,33.968513,SITTING
16.745943,62.88249,SITTING
17.68713,62.80986,SITTING
17.71439,62.835613,SITTING
17.899658,62.75081,SITTING
21.030706,61.740723,SITTING
20.872211,61.059174,SITTING
20.91953,61.22192,SITTING
42.143196,15.221799,SITTING
-17.63508,31.77202,LAYING
-17.666876,31.770004,LAYING
-29.699965,22.39309,LAYING
-29.16017,20.627401,LAYING
-29.22363,20.457678,LAYING
-34.015713,17.545942,LAYING
-34.48737,17.792181,LAYING
-34.88744,18.389254,LAYING
-28.87556,20.05032,LAYING
-28.684902,20.047115,LAYING
-29.315033,20.10257,LAYING
26.567184,-31.448011,WALKING
26.525347,-31.600826,WALKING
26.280369,-31.794083,WALKING
24.992605,-35.865875,WALKING
25.075247,-35.73765,WALKING
26.620981,-34.624866,WALKING
26.904343,-34.630096,WALKING
26.48237,-33.925682,WALKING
22.750383,-32.95133,WALKING
22.623796,-33.847244,WALKING
22.491833,-34.031727,WALKING
24.703062,-35.429016,WALKING
25.080853,-37.77308,WALKING
25.570429,-37.626385,WALKING
26.272535,-37.28934,WALKING
27.314325,-35.95945,WALKING
27.335323,-35.828304,WALKING
23.990797,-33.81944,WALKING
23.902802,-33.86019,WALKING
30.550728,-37.39528,WALKING
30.646162,-37.341854,WALKING
28.430922,-31.759031,WALKING
28.313778,-31.70635,WALKING
26.850225,-37.21643,WALKING
22.295683,-34.152283,WALKING
27.529245,-35.95873,WALKING
27.19741,-35.04797,WALKING
24.849667,-38.071865,WALKING
24.693075,-38.056484,WALKING
28.089643,-38.27811,WALKING
28.114847,-38.296944,WALKING
24.942406,-36.10436,WALKING
25.22571,-33.148106,WALKING
25.550003,-33.19238,WALKING
28.088247,-33.633408,WALKING
27.951553,-33.729958,WALKING
27.728237,-33.900265,WALKING
24.687876,-37.82679,WALKING
29.54338,-35.324673,WALKING
30.033495,-35.786484,WALKING
30.433983,-36.215466,WALKING
31.111162,-36.50412,WALKING
31.166664,-36.583405,WALKING
25.47365,-33.88859,WALKING
30.168295,-38.456924,WALKING
30.160456,-38.444912,WALKING
24.776478,-33.92371,WALKING
25.199594,-34.10396,WALKING
-17.78079,-50.130833,WALKING_DOWNSTAIRS
24.761057,-49.62849,WALKING_DOWNSTAIRS
31.22369,-48.805355,WALKING_DOWNSTAIRS
33.871796,-49.857944,WALKING_DOWNSTAIRS
32.93109,-50.181976,WALKING_DOWNSTAIRS
25.010857,-50.668583,WALKING_DOWNSTAIRS
25.133686,-50.573048,WALKING_DOWNSTAIRS
-86.997925,-41.664307,WALKING_UPSTAIRS
-87.28978,-41.345207,WALKING_UPSTAIRS
-81.81886,-44.60651,WALKING_UPSTAIRS
-82.85756,-44.812164,WALKING_UPSTAIRS
-79.351616,-38.324127,WALKING_UPSTAIRS
-81.7314,-41.175537,WALKING_UPSTAIRS
-81.55952,-40.96402,WALKING_UPSTAIRS
-78.93174,-36.154503,WALKING_UPSTAIRS
-79.395706,-36.035408,WALKING_UPSTAIRS
-87.95271,-42.28912,WALKING_UPSTAIRS
-87.978645,-42.0097,WALKING_UPSTAIRS
-81.765305,-44.21591,WALKING_UPSTAIRS
-81.67146,-44.11656,WALKING_UPSTAIRS
-80.04791,-36.986126,WALKING_UPSTAIRS
-82.01533,-39.281178,WALKING_UPSTAIRS
-81.49301,-40.81723,WALKING_UPSTAIRS
-79.05076,-36.70125,WALKING_UPSTAIRS
-79.48011,-36.42331,WALKING_UPSTAIRS
-87.54717,-42.024605,WALKING_UPSTAIRS
-87.50343,-41.85181,WALKING_UPSTAIRS
-81.89874,-44.018837,WALKING_UPSTAIRS
-81.93587,-44.035553,WALKING_UPSTAIRS
-80.05819,-38.529747,WALKING_UPSTAIRS
-81.818596,-39.334297,WALKING_UPSTAIRS
-81.300575,-39.330902,WALKING_UPSTAIRS
-79.457054,-35.540974,WALKING_UPSTAIRS
-79.60357,-35.761673,WALKING_UPSTAIRS
25.134802,-54.867233,WALKING_DOWNSTAIRS
25.01325,-54.200165,WALKING_DOWNSTAIRS
32.647892,-48.307407,WALKING_DOWNSTAIRS
32.718227,-48.368694,WALKING_DOWNSTAIRS
24.692179,-49.981747,WALKING_DOWNSTAIRS
33.177788,-50.84614,WALKING_DOWNSTAIRS
32.879185,-50.54806,WALKING_DOWNSTAIRS
24.91972,-51.435867,WALKING_DOWNSTAIRS
24.543983,-50.676083,WALKING_DOWNSTAIRS
30.944998,-46.95139,WALKING_DOWNSTAIRS
30.877066,-47.126755,WALKING_DOWNSTAIRS
29.046059,-49.50396,WALKING_DOWNSTAIRS
28.96556,-49.70976,WALKING_DOWNSTAIRS
31.660686,-49.05267,WALKING_DOWNSTAIRS
31.65822,-49.268208,WALKING_DOWNSTAIRS
24.304499,-51.423855,WALKING_DOWNSTAIRS
25.132547,-49.54169,WALKING_DOWNSTAIRS
12.068257,-13.531971,STANDING
24.162804,1.710163,STANDING
32.36404,11.561748,STANDING
55.530834,-17.187899,STANDING
15.724649,-1.8877375,STANDING
8.137855,-3.4297795,STANDING
8.257272,-3.7168193,STANDING
9.173648,0.037918393,STANDING
9.057646,-1.1931024,STANDING
8.918887,-1.2249379,STANDING
8.980092,-1.1960342,STANDING
3.3154023,-2.8411028,STANDING
2.9123027,-3.388231,STANDING
3.4765809,-3.0169673,STANDING
9.164588,-2.7904253,STANDING
9.2464485,-2.7797878,STANDING
18.667458,-22.606796,STANDING
62.122963,-19.149122,STANDING
63.212215,-15.811377,STANDING
40.437073,25.61958,STANDING
34.237614,11.44541,STANDING
34.051125,-14.754693,STANDING
40.123737,-8.497494,STANDING
39.160244,22.231922,STANDING
54.88559,8.535128,STANDING
65.69871,6.296525,STANDING
65.914795,6.698649,STANDING
64.071075,6.8602624,STANDING
78.29534,18.546385,STANDING
78.30958,18.526117,STANDING
30.47679,-1.8561401,STANDING
15.471181,-22.010862,SITTING
66.97873,-16.396969,SITTING
35.716175,40.09548,SITTING
35.822445,40.32623,SITTING
20.409836,39.07596,SITTING
20.331491,38.924637,SITTING
-12.57027,19.301283,SITTING
-12.455422,18.32573,SITTING
-12.279505,17.34576,SITTING
4.1423116,49.859642,SITTING
43.15713,71.24019,SITTING
43.179573,71.196396,SITTING
-8.940009,22.965551,SITTING
-5.580397,26.762074,SITTING
-4.9679418,27.798407,SITTING
22.303183,40.710785,SITTING
22.389063,40.920246,SITTING
18.988888,47.63998,SITTING
48.271313,34.926037,SITTING
14.130014,32.43012,SITTING
14.314361,32.093857,SITTING
14.342619,31.985767,SITTING
37.63749,59.83443,SITTING
45.84589,75.29798,SITTING
73.497635,37.854008,SITTING
47.62876,53.27837,SITTING
-20.64706,41.24496,LAYING
-33.637753,45.725456,LAYING
-33.539574,45.569798,LAYING
-54.35827,50.839237,LAYING
-51.95675,47.31336,LAYING
-44.28446,48.06126,LAYING
-44.322002,48.16115,LAYING
-41.872948,42.362553,LAYING
-41.814625,42.37674,LAYING
-37.608547,41.0587,LAYING
-37.58182,41.092564,LAYING
-46.15456,73.141266,LAYING
-51.657207,47.780537,LAYING
-36.39096,39.07702,LAYING
-31.579952,29.792503,LAYING
-31.74637,30.988134,LAYING
-60.239315,31.70194,LAYING
-64.38669,29.366938,LAYING
-60.488926,36.628384,LAYING
-60.68699,38.354687,LAYING
-68.542435,28.530205,LAYING
-62.681087,40.12989,LAYING
-62.73476,40.125744,LAYING
-48.169964,61.53099,LAYING
-48.124363,61.587894,LAYING
-65.23746,44.743988,LAYING
-65.30417,44.725,LAYING
-60.931778,43.267025,LAYING
-73.354805,29.695402,LAYING
-73.33082,29.68818,LAYING
-68.24736,-6.631608,WALKING
-68.06048,-6.1682863,WALKING
-67.70552,-5.3242397,WALKING
-67.55654,-3.9700856,WALKING
-67.470985,-3.882498,WALKING
-67.25738,-3.8172445,WALKING
-66.40291,-3.3830626,WALKING
-66.33445,-3.4379659,WALKING
-66.24666,-3.7297888,WALKING
-67.67612,0.41764295,WALKING
-67.68237,-0.52476126,WALKING
-67.5943,-1.1432039,WALKING
-67.2666,-1.782072,WALKING
-66.96353,-1.8888245,WALKING
-66.74384,-1.9618045,WALKING
-67.39278,-3.1716623,WALKING
-69.221146,-7.431206,WALKING
-69.24225,-7.439081,WALKING
-67.72161,-5.362984,WALKING
-58.422382,-3.4316926,WALKING
-64.27621,2.893169,WALKING
-64.28402,2.6433659,WALKING
-64.066605,1.5903195,WALKING
-63.916878,1.0292654,WALKING
-64.308975,5.5441623,WALKING
-65.143654,4.1797633,WALKING
-65.62605,2.6813898,WALKING
-68.01805,2.001999,WALKING
-64.13337,0.41050574,WALKING
-64.28403,-0.48298702,WALKING
-65.29897,-1.626666,WALKING
-13.229041,-59.618877,WALKING_DOWNSTAIRS
-13.211387,-59.671684,WALKING_DOWNSTAIRS
-14.607595,-65.851135,WALKING_DOWNSTAIRS
-14.572636,-65.927536,WALKING_DOWNSTAIRS
-14.465986,-66.07073,WALKING_DOWNSTAIRS
-14.06702,-66.06282,WALKING_DOWNSTAIRS
-7.8362885,-59.09521,WALKING_DOWNSTAIRS
-7.802863,-59.088974,WALKING_DOWNSTAIRS
-11.350309,-63.65201,WALKING_DOWNSTAIRS
-11.282273,-63.738094,WALKING_DOWNSTAIRS
-11.262016,-67.75952,WALKING_DOWNSTAIRS
-11.352679,-67.7299,WALKING_DOWNSTAIRS
-13.190143,-66.673294,WALKING_DOWNSTAIRS
-13.027335,-66.89191,WALKING_DOWNSTAIRS
-6.8299174,-61.740406,WALKING_DOWNSTAIRS
10.0457945,-89.3116,WALKING_DOWNSTAIRS
22.98685,-80.89412,WALKING_DOWNSTAIRS
-11.606134,-72.41924,WALKING_DOWNSTAIRS
-11.654289,-72.34764,WALKING_DOWNSTAIRS
-7.7204146,-62.638233,WALKING_DOWNSTAIRS
22.25988,-82.25867,WALKING_DOWNSTAIRS
22.507526,-82.16417,WALKING_DOWNSTAIRS
29.583147,-85.49052,WALKING_DOWNSTAIRS
-41.356884,-52.265877,WALKING_UPSTAIRS
-41.280636,-52.15272,WALKING_UPSTAIRS
-41.3675,-52.251125,WALKING_UPSTAIRS
-44.342617,-50.287598,WALKING_UPSTAIRS
-44.27707,-50.312565,WALKING_UPSTAIRS
-37.126865,-48.893417,WALKING_UPSTAIRS
-43.332874,-50.192417,WALKING_UPSTAIRS
-43.424015,-50.22565,WALKING_UPSTAIRS
-35.56056,-46.866123,WALKING_UPSTAIRS
-39.24264,-48.49821,WALKING_UPSTAIRS
-39.13647,-48.35774,WALKING_UPSTAIRS
-44.473457,-47.165524,WALKING_UPSTAIRS
-44.09318,-44.516975,WALKING_UPSTAIRS
-35.191196,-50.805172,WALKING_UPSTAIRS
-35.38738,-50.99305,WALKING_UPSTAIRS
-33.295628,-47.511917,WALKING_UPSTAIRS
-34.97338,-47.23196,WALKING_UPSTAIRS
-38.27818,-49.38261,WALKING_UPSTAIRS
-38.10152,-49.349392,WALKING_UPSTAIRS
-44.217686,-45.771812,WALKING_UPSTAIRS
-44.06503,-45.90661,WALKING_UPSTAIRS
-34.24739,-48.12748,WALKING_UPSTAIRS
-41.321,-48.071236,WALKING_UPSTAIRS
-32.792698,-46.98364,WALKING_UPSTAIRS
-32.92193,-46.988728,WALKING_UPSTAIRS
-42.637028,-47.76486,WALKING_UPSTAIRS
-37.029663,-53.457245,WALKING_UPSTAIRS
-37.00945,-53.48264,WALKING_UPSTAIRS
-44.245113,-46.672043,WALKING_UPSTAIRS
-44.24386,-45.754444,WALKING_UPSTAIRS
-33.936874,-48.06663,WALKING_UPSTAIRS
-42.768707,-46.938667,WALKING_UPSTAIRS
-33.13013,-47.534283,WALKING_UPSTAIRS
-33.00657,-48.118538,WALKING_UPSTAIRS
2.5174134,9.787859,STANDING
9.214643,9.354784,STANDING
19.116207,-6.1028304,STANDING
19.0888,-6.1717405,STANDING
33.58358,-13.991994,STANDING
33.58055,-14.027361,STANDING
30.569178,0.9340031,STANDING
63.1048,-1.3622124,STANDING
62.608673,-1.1410086,STANDING
62.38737,-1.0201826,STANDING
41.520226,25.309263,STANDING
56.49425,32.936718,STANDING
46.57005,28.266973,STANDING
45.737637,28.44022,STANDING
14.812208,-17.858479,STANDING
2.1497908,-5.650586,STANDING
7.4548745,-1.9675981,STANDING
7.4072013,-2.2222311,STANDING
27.692348,-1.0496258,STANDING
4.328197,-2.3548446,STANDING
8.850803,-5.3323283,STANDING
9.034076,-5.462786,STANDING
9.548538,-5.8424525,STANDING
35.335537,-13.484595,STANDING
34.38425,-14.121929,STANDING
34.114803,-14.622881,STANDING
30.701176,-1.7303095,STANDING
59.650352,8.775776,STANDING
34.489292,-16.131605,STANDING
34.50416,-16.10563,STANDING
-12.497929,15.994118,SITTING
3.4853687,47.707146,SITTING
4.797329,47.335785,SITTING
6.611119,52.10973,SITTING
28.033169,64.79269,SITTING
39.242805,70.771,SITTING
38.89992,70.33819,SITTING
46.261433,69.35462,SITTING
46.245674,69.61777,SITTING
46.17749,70.14441,SITTING
46.12609,69.76314,SITTING
46.21001,69.939995,SITTING
-66.763176,-49.23371,SITTING
20.622147,-11.606498,SITTING
4.858125,7.0545797,SITTING
25.047695,-14.412864,SITTING
24.852715,-14.611122,SITTING
18.404268,42.7502,SITTING
18.533073,43.154507,SITTING
67.15877,18.370153,SITTING
18.509813,42.40453,SITTING
18.984705,42.073814,SITTING
40.403774,15.739837,SITTING
-4.1491966,-0.36921,SITTING
-3.9103553,-0.7365184,SITTING
-3.8160658,-0.87143517,SITTING
-27.27246,39.727615,LAYING
-30.578793,29.076653,LAYING
-31.885351,31.177593,LAYING
-59.655773,44.8681,LAYING
-59.61065,44.77261,LAYING
-60.124084,39.079773,LAYING
-60.135853,38.92875,LAYING
-75.86579,29.942232,LAYING
-37.402542,44.87268,LAYING
-36.889576,44.095196,LAYING
-36.87244,44.072647,LAYING
-36.40768,38.957294,LAYING
-36.34494,39.01382,LAYING
-35.401836,44.732975,LAYING
-36.83699,44.42984,LAYING
-36.863987,44.265766,LAYING
-31.101147,29.416212,LAYING
-32.90857,43.431435,LAYING
-32.961033,43.363857,LAYING
-58.361813,35.786972,LAYING
-63.39435,37.930984,LAYING
-63.227303,37.36441,LAYING
-63.135906,37.039726,LAYING
-63.06641,36.75696,LAYING
-77.557,33.23232,LAYING
-76.2143,29.225824,LAYING
-76.32465,29.01143,LAYING
-76.60582,28.785763,LAYING
-60.488987,45.28674,LAYING
-35.742123,43.257755,LAYING
-35.65926,43.27193,LAYING
-45.106537,48.999588,LAYING
-62.44746,0.33448207,WALKING
-66.68991,5.4088664,WALKING
-66.73366,5.327246,WALKING
-68.07084,2.4696574,WALKING
-69.14476,3.3434627,WALKING
-68.87961,3.7324831,WALKING
-68.585175,3.871107,WALKING
-67.865906,2.2337246,WALKING
-67.16391,2.2999117,WALKING
-67.0538,2.3880746,WALKING
-65.0269,5.2886395,WALKING
-65.3044,4.0342336,WALKING
-65.85314,0.30656743,WALKING
-66.07153,0.090722136,WALKING
-62.548695,0.2521937,WALKING
-62.566456,0.33332518,WALKING
-67.734825,3.7431839,WALKING
-67.76213,3.5741904,WALKING
-67.76342,3.0968502,WALKING
-67.97735,1.5664173,WALKING
-65.27533,4.8935847,WALKING
-65.335464,4.5953317,WALKING
-66.14465,3.9930964,WALKING
-66.42572,2.6688373,WALKING
-65.14739,0.21771857,WALKING
-65.05888,0.048152156,WALKING
-65.16576,-0.2683862,WALKING
-11.295998,-57.475185,WALKING_DOWNSTAIRS
-11.22366,-57.526913,WALKING_DOWNSTAIRS
-13.010056,-69.737946,WALKING_DOWNSTAIRS
-12.953422,-69.87984,WALKING_DOWNSTAIRS
-9.034382,-59.241436,WALKING_DOWNSTAIRS
-15.131601,-63.906433,WALKING_DOWNSTAIRS
-15.16153,-63.91575,WALKING_DOWNSTAIRS
-9.362676,-59.27624,WALKING_DOWNSTAIRS
-9.711841,-58.71892,WALKING_DOWNSTAIRS
-12.491219,-54.35989,WALKING_DOWNSTAIRS
-12.689941,-54.400555,WALKING_DOWNSTAIRS
-14.257344,-68.59822,WALKING_DOWNSTAIRS
-14.269027,-68.54516,WALKING_DOWNSTAIRS
-9.187286,-59.471428,WALKING_DOWNSTAIRS
-13.594115,-65.70201,WALKING_DOWNSTAIRS
-13.716493,-65.6787,WALKING_DOWNSTAIRS
-8.798133,-60.750916,WALKING_DOWNSTAIRS
-8.767277,-60.90305,WALKING_DOWNSTAIRS
-12.0482645,-62.778137,WALKING_DOWNSTAIRS
-11.9750595,-62.96303,WALKING_DOWNSTAIRS
-12.361555,-71.082466,WALKING_DOWNSTAIRS
-12.201236,-71.4495,WALKING_DOWNSTAIRS
-8.617697,-61.2882,WALKING_DOWNSTAIRS
-12.993611,-65.364,WALKING_DOWNSTAIRS
-7.6573067,-62.37393,WALKING_DOWNSTAIRS
-7.665192,-62.533115,WALKING_DOWNSTAIRS
-40.245132,-49.086372,WALKING_UPSTAIRS
-40.04883,-49.862427,WALKING_UPSTAIRS
-40.03718,-49.961308,WALKING_UPSTAIRS
-42.0053,-45.921997,WALKING_UPSTAIRS
-42.470554,-45.259983,WALKING_UPSTAIRS
-42.57052,-45.50053,WALKING_UPSTAIRS
-42.70185,-46.23304,WALKING_UPSTAIRS
-35.367344,-47.273724,WALKING_UPSTAIRS
-35.264885,-47.36929,WALKING_UPSTAIRS
-40.0386,-48.785946,WALKING_UPSTAIRS
-40.562943,-46.931667,WALKING_UPSTAIRS
-41.61161,-46.130657,WALKING_UPSTAIRS
-42.7731,-45.412518,WALKING_UPSTAIRS
-34.51642,-47.79207,WALKING_UPSTAIRS
-37.897762,-52.18027,WALKING_UPSTAIRS
-35.843727,-44.18095,WALKING_UPSTAIRS
-35.559204,-44.917603,WALKING_UPSTAIRS
-37.804077,-52.39546,WALKING_UPSTAIRS
-37.933315,-52.171047,WALKING_UPSTAIRS
-41.46962,-45.90175,WALKING_UPSTAIRS
-42.94243,-45.08331,WALKING_UPSTAIRS
-35.636536,-47.93508,WALKING_UPSTAIRS
-41.266922,-48.130283,WALKING_UPSTAIRS
-35.864906,-44.13679,WALKING_UPSTAIRS
-35.537926,-44.944958,WALKING_UPSTAIRS
12.000214,-13.508063,STANDING
-1.1057353,22.269072,STANDING
1.5690875,-7.3502226,STANDING
1.6169013,-8.400388,STANDING
1.6498917,-8.488882,STANDING
27.745289,8.869049,STANDING
6.923853,22.14703,STANDING
7.124712,21.94455,STANDING
7.0729513,22.069292,STANDING
5.4686375,8.587722,STANDING
1.719003,2.0438898,STANDING
1.7013111,2.1741567,STANDING
10.484494,29.244202,STANDING
10.426293,29.194555,STANDING
41.03714,29.547853,STANDING
0.27521145,-10.257273,STANDING
20.177301,-12.450691,STANDING
17.152987,1.1073295,STANDING
17.241556,1.0826932,STANDING
19.128948,0.41846988,STANDING
19.119564,6.9851336,STANDING
19.174816,6.918042,STANDING
62.59419,25.98164,STANDING
62.730026,26.091694,STANDING
48.15795,56.758068,STANDING
47.719543,57.060997,STANDING
47.21462,57.189163,STANDING
74.06106,37.38041,STANDING
-12.60293,16.229002,SITTING
4.9073277,-0.13116513,SITTING
4.857045,-0.14991438,SITTING
5.490799,46.62211,SITTING
10.18203,55.397446,SITTING
41.753628,73.9529,SITTING
15.693046,10.012062,SITTING
15.207562,10.704447,SITTING
15.176713,10.769813,SITTING
10.355564,64.41742,SITTING
21.36349,11.277399,SITTING
-1.4295338,-8.157086,SITTING
25.702686,-18.172491,SITTING
-4.362087,27.842968,SITTING
15.032174,15.741277,SITTING
16.446695,14.584981,SITTING
16.526035,14.193662,SITTING
16.57094,14.067106,SITTING
