x,y,label
-55.99498,69.3818,WALKING_UPSTAIRS
-55.300568,69.727036,WALKING_UPSTAIRS
-54.23558,73.53958,WALKING_UPSTAIRS
-53.97342,72.55966,WALKING_UPSTAIRS
-53.961662,72.869156,WALKING_UPSTAIRS
-54.25782,76.01719,WALKING_UPSTAIRS
-54.2498,76.79249,WALKING_UPSTAIRS
-37.585194,-23.28153,STANDING
-28.793753,-32.576847,STANDING
-66.04997,-4.7919197,STANDING
-52.904144,-22.30592,STANDING
-52.522224,-22.446444,STANDING
-52.81349,-6.0555615,STANDING
-62.133213,11.514568,STANDING
-36.76503,-2.7612612,STANDING
-42.265793,-0.44338593,STANDING
-42.17725,-0.42074287,STANDING
-16.845257,-5.2252393,STANDING
-38.48849,-1.3777059,STANDING
-37.76181,-7.115278,STANDING
-58.330437,3.647097,STANDING
-84.97026,-9.343806,STANDING
-83.02406,-2.204244,STANDING
-67.89855,12.672778,STANDING
-20.44175,-9.423434,STANDING
-33.6623,-3.9855936,STANDING
-57.193405,6.936613,STANDING
-38.01153,-0.040123597,STANDING
-38.03227,0.045252964,STANDING
-37.804478,1.7682977,STANDING
-51.255978,9.492331,STANDING
-52.552704,12.351521,STANDING
-35.016994,5.163924,STANDING
-13.058926,-50.774296,SITTING
-10.248041,-45.22107,SITTING
-7.570315,-43.50285,SITTING
1.2463315,-8.442409,SITTING
0.65676033,-8.435785,SITTING
0.47322997,-8.431883,SITTING
-4.759726,-3.1211596,SITTING
-4.814547,-2.9853857,SITTING
-2.3518453,-4.40372,SITTING
-3.8886843,-5.5035186,SITTING
-3.892751,-6.0010595,SITTING
12.415465,-51.34234,LAYING
18.106272,-37.73261,LAYING
24.314419,-34.234737,LAYING
50.291954,-35.611134,LAYING
51.348152,-36.632774,LAYING
51.3318,-40.175716,LAYING
53.39657,-38.87105,LAYING
51.30683,-37.340794,LAYING
51.18699,-37.833687,LAYING
51.28472,-37.830963,LAYING
51.591106,-37.9238,LAYING
42.620155,-46.521877,LAYING
-32.68577,-56.340523,SITTING
-21.806719,-54.91707,SITTING
-20.723867,-52.349854,SITTING
-22.283136,-49.528973,SITTING
-26.03877,6.794212,SITTING
-3.9471233,-26.30393,SITTING
-3.9517171,-26.306257,SITTING
-4.223202,-26.200617,SITTING
-5.7518888,-24.974867,SITTING
-5.9945893,-25.552435,SITTING
-5.943256,-25.385548,SITTING
-46.644726,-12.72682,SITTING
6.200657,-40.871025,LAYING
6.234995,-40.870792,LAYING
18.908066,-29.76873,LAYING
19.451935,-28.025003,LAYING
19.632092,-27.873852,LAYING
22.427448,-25.739853,LAYING
23.11508,-25.494846,LAYING
23.879122,-25.587727,LAYING
19.546963,-27.478258,LAYING
19.334244,-27.385576,LAYING
19.853767,-27.570023,LAYING
53.167797,1.6271274,WALKING
53.412468,1.780776,WALKING
53.390068,2.0433397,WALKING
53.87857,5.2007265,WALKING
53.941486,5.0924044,WALKING
54.67218,3.790872,WALKING
55.020237,3.6038494,WALKING
54.304012,3.1602836,WALKING
51.387123,3.780198,WALKING
51.708714,4.3724713,WALKING
51.667606,4.6655335,WALKING
53.281033,5.028446,WALKING
54.32553,6.2667565,WALKING
54.687492,5.9492097,WALKING
55.20759,5.2349567,WALKING
55.679764,4.3656693,WALKING
55.651836,4.240086,WALKING
52.5897,4.2290673,WALKING
52.56484,4.3063984,WALKING
57.691525,6.4549885,WALKING
57.750576,6.62547,WALKING
55.081097,1.2593033,WALKING
54.88232,1.2661169,WALKING
56.874184,3.7217705,WALKING
51.64679,4.730021,WALKING
56.299503,3.8392565,WALKING
55.51348,3.7033956,WALKING
54.140785,6.675169,WALKING
54.0761,6.6796484,WALKING
56.484818,5.350111,WALKING
56.530945,5.369828,WALKING
53.91636,5.256587,WALKING
53.204105,3.4157934,WALKING
53.543076,3.266798,WALKING
55.785896,2.3880126,WALKING
55.647167,2.5123882,WALKING
55.432827,2.7806847,WALKING
54.14843,6.486347,WALKING
55.487595,6.6866474,WALKING
56.21056,6.8881254,WALKING
56.89578,7.01709,WALKING
57.39885,7.418032,WALKING
57.46473,7.415298,WALKING
53.908318,3.9296298,WALKING
58.244766,5.811873,WALKING
58.22303,5.8235016,WALKING
53.342815,4.047652,WALKING
53.810196,4.1325493,WALKING
11.121973,53.321335,WALKING_DOWNSTAIRS
44.457607,30.466736,WALKING_DOWNSTAIRS
49.330757,32.27785,WALKING_DOWNSTAIRS
52.051434,31.680052,WALKING_DOWNSTAIRS
51.26019,32.499737,WALKING_DOWNSTAIRS
45.053574,31.211407,WALKING_DOWNSTAIRS
45.08307,31.145983,WALKING_DOWNSTAIRS
-58.180103,69.5391,WALKING_UPSTAIRS
-58.41509,69.9765,WALKING_UPSTAIRS
-54.16523,69.05937,WALKING_UPSTAIRS
-54.521442,68.57446,WALKING_UPSTAIRS
-55.06602,74.130714,WALKING_UPSTAIRS
-55.384182,71.504684,WALKING_UPSTAIRS
-55.255596,71.93708,WALKING_UPSTAIRS
-55.468193,75.83673,WALKING_UPSTAIRS
-54.961063,75.98787,WALKING_UPSTAIRS
-58.891552,69.21709,WALKING_UPSTAIRS
-58.904465,69.5495,WALKING_UPSTAIRS
-54.221817,69.45181,WALKING_UPSTAIRS
-54.11044,69.57292,WALKING_UPSTAIRS
-54.676376,75.208115,WALKING_UPSTAIRS
-56.343952,72.52038,WALKING_UPSTAIRS
-55.258636,72.19602,WALKING_UPSTAIRS
-55.402527,75.41723,WALKING_UPSTAIRS
-54.849075,75.68011,WALKING_UPSTAIRS
-58.607815,69.43558,WALKING_UPSTAIRS
-58.6965,69.67907,WALKING_UPSTAIRS
-54.333523,69.623276,WALKING_UPSTAIRS
-54.326984,69.59783,WALKING_UPSTAIRS
-54.75507,74.0288,WALKING_UPSTAIRS
-56.115078,72.52946,WALKING_UPSTAIRS
-55.562008,72.947136,WALKING_UPSTAIRS
-55.05934,76.292175,WALKING_UPSTAIRS
-54.85421,76.19818,WALKING_UPSTAIRS
54.1912,68.87668,WALKING_DOWNSTAIRS
44.127033,33.671684,WALKING_DOWNSTAIRS
50.377617,31.135529,WALKING_DOWNSTAIRS
50.467117,31.155516,WALKING_DOWNSTAIRS
44.514927,30.806223,WALKING_DOWNSTAIRS
51.78688,32.96066,WALKING_DOWNSTAIRS
51.39515,32.904987,WALKING_DOWNSTAIRS
44.92747,31.68368,WALKING_DOWNSTAIRS
44.509007,31.430643,WALKING_DOWNSTAIRS
48.187504,30.994831,WALKING_DOWNSTAIRS
48.389927,31.226534,WALKING_DOWNSTAIRS
48.4015,34.315693,WALKING_DOWNSTAIRS
48.474575,34.43611,WALKING_DOWNSTAIRS
49.83106,32.110783,WALKING_DOWNSTAIRS
49.896626,32.100643,WALKING_DOWNSTAIRS
44.94506,31.991343,WALKING_DOWNSTAIRS
44.858555,30.28532,WALKING_DOWNSTAIRS
-70.44994,-47.549706,STANDING
-57.363323,-31.842016,STANDING
-45.79223,-21.530308,STANDING
-77.859665,-8.264422,STANDING
-63.7453,-37.303547,STANDING
-60.53234,-44.949913,STANDING
-60.856987,-44.792652,STANDING
-51.30829,-48.25206,STANDING
-60.774483,-43.765797,STANDING
-60.69883,-43.890465,STANDING
-60.81469,-43.71603,STANDING
-57.629414,-49.68494,STANDING
-58.001858,-49.83762,STANDING
-57.800587,-49.413387,STANDING
-59.3538,-43.933125,STANDING
-59.342953,-43.845425,STANDING
-88.05831,-11.772703,STANDING
-82.547554,-4.401745,STANDING
-80.094894,-2.4957824,STANDING
-39.722298,-18.20571,STANDING
-45.631424,-22.675596,STANDING
-67.09312,-30.319765,STANDING
-67.032425,-19.011255,STANDING
-44.66823,-19.884447,STANDING
-56.27419,-5.9019203,STANDING
-59.86881,3.1715548,STANDING
-54.29921,11.214179,STANDING
-55.059975,10.895187,STANDING
-48.818653,14.8554,STANDING
-48.813118,14.852733,STANDING
-59.167194,-26.51667,STANDING
-88.07224,-8.476996,SITTING
-80.27963,0.3668211,SITTING
-65.73965,-2.405567,SITTING
-23.855644,-19.563993,SITTING
-23.726555,-30.261702,SITTING
-23.868824,-30.431002,SITTING
-27.474113,-63.153797,SITTING
-26.828758,-63.83628,SITTING
-26.011547,-64.536995,SITTING
-12.816123,-42.952847,SITTING
3.3010602,-7.6400986,SITTING
3.2904496,-7.64182,SITTING
-28.558735,-59.596737,SITTING
-28.794907,-54.80423,SITTING
-28.257322,-52.094017,SITTING
-23.777422,-28.15533,SITTING
-23.655073,-27.929031,SITTING
-18.00461,-30.940266,SITTING
-30.667126,-7.2004156,SITTING
-30.455032,-37.4443,SITTING
-30.876299,-37.585545,SITTING
-30.991066,-37.55185,SITTING
-16.191809,-8.133059,SITTING
-5.359675,-1.9475012,SITTING
-33.53014,11.796505,SITTING
-17.822403,-6.168163,SITTING
10.755882,-47.759537,LAYING
19.087837,-50.345978,LAYING
19.335667,-50.158264,LAYING
40.30301,-52.441723,LAYING
40.932426,-48.555508,LAYING
31.727448,-49.601173,LAYING
31.693142,-49.70689,LAYING
29.98995,-44.38528,LAYING
29.987865,-44.21299,LAYING
25.742668,-45.139473,LAYING
25.704573,-45.19604,LAYING
34.84095,-57.30761,LAYING
40.16235,-48.403954,LAYING
25.016474,-43.4051,LAYING
17.776659,-35.71018,LAYING
20.789274,-39.400387,LAYING
46.829353,-38.066612,LAYING
49.064316,-36.979736,LAYING
47.643547,-42.21486,LAYING
47.80618,-43.917957,LAYING
51.401165,-39.9783,LAYING
49.05934,-44.816704,LAYING
49.069477,-44.787025,LAYING
42.76019,-63.565605,LAYING
42.783398,-63.655552,LAYING
49.992523,-47.05647,LAYING
50.014156,-46.975586,LAYING
46.35793,-46.736805,LAYING
55.26319,-37.10071,LAYING
55.18598,-37.103466,LAYING
9.530211,-0.6777049,WALKING
10.098633,-0.5729741,WALKING
11.019723,-0.35800326,WALKING
12.04698,-0.61246866,WALKING
12.146978,-0.56223446,WALKING
12.295813,-0.39459312,WALKING
12.888584,0.06048067,WALKING
12.866154,0.12956548,WALKING
12.635648,0.2818688,WALKING
15.530639,-1.933572,WALKING
14.558065,-1.910854,WALKING
13.976242,-1.6902099,WALKING
13.482984,-1.4412096,WALKING
13.57597,-1.1552209,WALKING
13.617833,-0.88717073,WALKING
12.929988,-0.66690314,WALKING
8.543028,-1.1755991,WALKING
8.533317,-1.1820275,WALKING
10.9285965,-0.33607545,WALKING
16.445633,3.7231455,WALKING
18.84396,-2.5061646,WALKING
18.768032,-2.3742633,WALKING
16.754507,0.20248656,WALKING
16.612993,0.6380456,WALKING
19.09028,0.8719323,WALKING
18.56585,-0.8186063,WALKING
17.477095,-0.7106708,WALKING
16.644089,-1.6732241,WALKING
16.257973,0.622044,WALKING
15.698328,0.87706786,WALKING
13.863752,-0.31122836,WALKING
21.913761,51.69349,WALKING_DOWNSTAIRS
21.976986,51.671047,WALKING_DOWNSTAIRS
27.656221,51.641796,WALKING_DOWNSTAIRS
27.690968,51.764347,WALKING_DOWNSTAIRS
27.881788,51.799137,WALKING_DOWNSTAIRS
28.079885,51.53079,WALKING_DOWNSTAIRS
23.643291,47.925804,WALKING_DOWNSTAIRS
23.6392,47.89918,WALKING_DOWNSTAIRS
29.917788,47.18917,WALKING_DOWNSTAIRS
29.979744,47.279423,WALKING_DOWNSTAIRS
30.981556,49.029568,WALKING_DOWNSTAIRS
30.913574,49.170914,WALKING_DOWNSTAIRS
28.96918,51.29826,WALKING_DOWNSTAIRS
29.257473,51.249607,WALKING_DOWNSTAIRS
26.131039,47.39443,WALKING_DOWNSTAIRS
48.702587,59.214195,WALKING_DOWNSTAIRS
59.962467,49.496216,WALKING_DOWNSTAIRS
34.00358,49.36379,WALKING_DOWNSTAIRS
33.950806,49.422783,WALKING_DOWNSTAIRS
26.977663,48.05408,WALKING_DOWNSTAIRS
58.588287,48.400936,WALKING_DOWNSTAIRS
59.01066,48.463528,WALKING_DOWNSTAIRS
66.82797,46.952587,WALKING_DOWNSTAIRS
-19.53016,56.66421,WALKING_UPSTAIRS
-19.361946,56.729416,WALKING_UPSTAIRS
-19.54431,56.704075,WALKING_UPSTAIRS
-20.790432,59.502487,WALKING_UPSTAIRS
-20.747229,59.408455,WALKING_UPSTAIRS
-17.157894,56.157887,WALKING_UPSTAIRS
-19.926735,59.142693,WALKING_UPSTAIRS
-20.048752,59.130035,WALKING_UPSTAIRS
-15.691091,55.57838,WALKING_UPSTAIRS
-17.6687,58.31784,WALKING_UPSTAIRS
-17.807117,58.193756,WALKING_UPSTAIRS
-19.354666,62.31864,WALKING_UPSTAIRS
-17.902466,64.32121,WALKING_UPSTAIRS
-14.235128,57.853016,WALKING_UPSTAIRS
-14.394223,58.31203,WALKING_UPSTAIRS
-14.414961,54.012833,WALKING_UPSTAIRS
-14.99739,55.3097,WALKING_UPSTAIRS
-16.733963,57.749928,WALKING_UPSTAIRS
-16.717632,57.529583,WALKING_UPSTAIRS
-18.347445,63.296284,WALKING_UPSTAIRS
-18.289309,63.06961,WALKING_UPSTAIRS
-15.127134,54.67174,WALKING_UPSTAIRS
-17.375744,60.29208,WALKING_UPSTAIRS
-13.907644,53.564682,WALKING_UPSTAIRS
-14.009921,53.72542,WALKING_UPSTAIRS
-18.549791,61.612305,WALKING_UPSTAIRS
10.920054,46.707275,WALKING_UPSTAIRS
10.926914,46.713737,WALKING_UPSTAIRS
-18.800957,62.583347,WALKING_UPSTAIRS
-18.390522,63.397633,WALKING_UPSTAIRS
-14.947341,54.350735,WALKING_UPSTAIRS
-17.931765,61.42766,WALKING_UPSTAIRS
-14.345407,53.827698,WALKING_UPSTAIRS
-14.822597,53.437874,WALKING_UPSTAIRS
-46.233498,-49.426697,STANDING
-47.516727,-43.864307,STANDING
-67.07285,-39.92467,STANDING
-67.11289,-39.958923,STANDING
-67.14592,-31.189827,STANDING
-67.14829,-31.150036,STANDING
-60.759346,-27.433971,STANDING
-64.723656,4.1712284,STANDING
-65.90766,4.1593537,STANDING
-66.038956,4.089915,STANDING
-38.612568,-14.880268,STANDING
-35.39673,-1.6792691,STANDING
-39.9223,-0.47798705,STANDING
-37.04896,-12.936446,STANDING
-85.41633,-13.904638,STANDING
-59.362568,-51.062397,STANDING
-59.60187,-45.283363,STANDING
-59.753452,-45.40994,STANDING
-57.802723,-28.930733,STANDING
-57.21975,-48.57109,STANDING
-65.89379,-36.3258,STANDING
-65.867676,-36.156487,STANDING
-65.55951,-35.467342,STANDING
-65.438,-31.838623,STANDING
-66.63297,-30.991219,STANDING
-66.944565,-30.448307,STANDING
-59.655746,-26.388845,STANDING
-57.08906,-1.4955165,STANDING
-67.37004,-29.072708,STANDING
-67.34453,-29.25842,STANDING
-25.48097,-65.62111,SITTING
-14.442219,-44.228935,SITTING
-15.055358,-43.085705,SITTING
-9.781868,-40.439182,SITTING
-6.1833906,-18.406322,SITTING
-4.9456286,-7.5242386,SITTING
-4.930989,-8.075139,SITTING
-8.297505,-4.331312,SITTING
-8.277691,-4.127757,SITTING
-8.253626,-3.702447,SITTING
-8.246978,-4.0819454,SITTING
-8.252085,-3.8640175,SITTING
-44.902077,63.040382,SITTING
-72.356964,-37.356964,SITTING
-48.267124,-48.77632,SITTING
-71.942345,-33.24914,SITTING
-72.18798,-33.29187,SITTING
-21.530306,-32.520752,SITTING
-21.881874,-32.20405,SITTING
-49.885654,7.1486564,SITTING
-21.207182,-32.59082,SITTING
-20.782015,-32.210514,SITTING
-46.300167,-13.977871,SITTING
-51.97316,-57.989758,SITTING
-52.335217,-57.745556,SITTING
-52.47393,-57.652466,SITTING
13.895512,-44.280895,LAYING
16.483984,-36.447437,LAYING
20.97877,-39.582653,LAYING
44.649998,-46.60657,LAYING
44.763763,-46.619442,LAYING
46.927673,-44.523766,LAYING
46.993652,-44.40415,LAYING
56.436203,-35.741974,LAYING
24.63763,-48.431362,LAYING
24.292585,-47.705425,LAYING
24.387014,-47.63288,LAYING
24.955164,-43.320625,LAYING
24.901485,-43.35293,LAYING
22.961756,-47.99548,LAYING
24.20914,-48.016598,LAYING
24.342384,-47.84179,LAYING
17.064127,-35.5961,LAYING
20.253351,-47.57839,LAYING
20.355715,-47.483112,LAYING
35.635044,-39.08644,LAYING
49.603943,-42.856678,LAYING
49.731728,-42.23256,LAYING
49.78446,-41.90786,LAYING
49.90587,-41.44634,LAYING
58.38606,-37.687508,LAYING
56.94322,-35.22043,LAYING
57.045464,-34.987583,LAYING
57.40258,-34.81731,LAYING
44.755077,-45.958805,LAYING
23.405216,-46.913647,LAYING
23.288235,-46.94062,LAYING
32.538525,-50.14865,LAYING
16.97975,1.7891934,WALKING
19.615736,-0.9110897,WALKING
19.578484,-1.0657792,WALKING
17.151705,-1.8546302,WALKING
16.941343,-3.4928114,WALKING
17.253609,-3.3739183,WALKING
17.60044,-3.0187848,WALKING
16.73806,-2.179659,WALKING
16.619667,-2.307816,WALKING
16.69119,-2.382354,WALKING
18.687601,0.14023554,WALKING
18.138355,-0.8049419,WALKING
15.278642,-0.37192145,WALKING
14.815057,-0.4497902,WALKING
16.794785,1.6988698,WALKING
16.884466,1.5447298,WALKING
17.76868,-2.5532427,WALKING
17.819998,-2.5242252,WALKING
17.449932,-2.250493,WALKING
16.432888,-1.5485888,WALKING
18.599909,-0.21576777,WALKING
18.684937,-0.5136435,WALKING
18.986652,-1.2544006,WALKING
17.234596,-1.3368906,WALKING
15.660802,-0.009570672,WALKING
15.526023,0.1859541,WALKING
15.037394,0.29168442,WALKING
20.887178,50.056087,WALKING_DOWNSTAIRS
20.959984,50.098232,WALKING_DOWNSTAIRS
31.38136,50.966095,WALKING_DOWNSTAIRS
31.527977,50.934902,WALKING_DOWNSTAIRS
23.673683,49.049015,WALKING_DOWNSTAIRS
25.8591,51.228226,WALKING_DOWNSTAIRS
25.827847,51.27174,WALKING_DOWNSTAIRS
23.648935,49.273346,WALKING_DOWNSTAIRS
22.887047,49.329765,WALKING_DOWNSTAIRS
17.250946,50.719948,WALKING_DOWNSTAIRS
17.11592,50.88218,WALKING_DOWNSTAIRS
29.778023,52.51574,WALKING_DOWNSTAIRS
29.716969,52.586372,WALKING_DOWNSTAIRS
23.915783,49.209255,WALKING_DOWNSTAIRS
27.988228,50.975426,WALKING_DOWNSTAIRS
27.892416,51.037773,WALKING_DOWNSTAIRS
24.993956,48.92282,WALKING_DOWNSTAIRS
25.153381,48.90305,WALKING_DOWNSTAIRS
29.375732,46.383488,WALKING_DOWNSTAIRS
29.480795,46.63612,WALKING_DOWNSTAIRS
32.688164,50.387894,WALKING_DOWNSTAIRS
33.045544,50.31617,WALKING_DOWNSTAIRS
25.62516,48.786964,WALKING_DOWNSTAIRS
28.06313,50.182365,WALKING_DOWNSTAIRS
26.716974,48.059353,WALKING_DOWNSTAIRS
26.87696,48.024662,WALKING_DOWNSTAIRS
-17.389927,59.031544,WALKING_UPSTAIRS
-16.510418,58.971554,WALKING_UPSTAIRS
-16.34185,59.095,WALKING_UPSTAIRS
-17.060684,62.040836,WALKING_UPSTAIRS
-16.991817,63.018265,WALKING_UPSTAIRS
-17.022114,62.792004,WALKING_UPSTAIRS
-17.626863,62.18588,WALKING_UPSTAIRS
-14.953495,55.74512,WALKING_UPSTAIRS
-15.062081,55.608376,WALKING_UPSTAIRS
-17.418985,59.000885,WALKING_UPSTAIRS
-16.351015,60.476154,WALKING_UPSTAIRS
-16.924185,61.832455,WALKING_UPSTAIRS
-17.130917,62.926155,WALKING_UPSTAIRS
-14.787939,54.851177,WALKING_UPSTAIRS
-14.668742,60.05432,WALKING_UPSTAIRS
-12.510647,55.500923,WALKING_UPSTAIRS
-13.002662,55.90763,WALKING_UPSTAIRS
-14.542987,60.13097,WALKING_UPSTAIRS
-14.662273,60.086285,WALKING_UPSTAIRS
-16.526026,62.077957,WALKING_UPSTAIRS
-17.096186,63.371243,WALKING_UPSTAIRS
-15.091309,56.062508,WALKING_UPSTAIRS
-17.328194,60.220646,WALKING_UPSTAIRS
-12.372021,55.63531,WALKING_UPSTAIRS
-12.992108,56.06645,WALKING_UPSTAIRS
-70.419655,-47.61782,STANDING
-32.639874,-53.411423,STANDING
-60.69462,-52.113926,STANDING
-61.655575,-52.374126,STANDING
-61.75551,-52.36534,STANDING
-47.383755,-28.644526,STANDING
-36.23152,-43.638195,STANDING
-36.355045,-43.670753,STANDING
-36.233192,-43.68732,STANDING
-48.18361,-47.711273,STANDING
-53.638798,-50.700665,STANDING
-53.5196,-50.740814,STANDING
-34.68307,-45.08298,STANDING
-34.602367,-45.05639,STANDING
-36.45601,-16.193773,STANDING
-62.918472,-54.564926,STANDING
-71.605316,-37.854053,STANDING
-59.020996,-37.70582,STANDING
-58.93185,-37.641777,STANDING
-57.166832,-36.459908,STANDING
-51.610363,-36.007343,STANDING
-51.660694,-35.9366,STANDING
-43.63695,4.2497535,STANDING
-43.75081,4.229923,STANDING
-14.945162,-5.8874493,STANDING
-14.99719,-6.29951,STANDING
-15.159281,-6.7677383,STANDING
-33.979797,12.20082,STANDING
-25.665287,-65.56213,SITTING
-56.13933,-46.941322,SITTING
-56.130966,-47.016235,SITTING
-16.028349,-42.40668,SITTING
-10.169112,-37.048462,SITTING
-1.8233591,-6.47588,SITTING
-43.889706,-39.99239,SITTING
-44.616455,-39.69781,SITTING
-44.650364,-39.670193,SITTING
-0.82733357,-31.98733,SITTING
-52.306595,-33.314823,SITTING
-60.667664,-54.900517,SITTING
-84.2549,-17.180946,SITTING
-29.338404,-51.337727,SITTING
-43.329758,-36.886528,SITTING
-46.92585,-35.983032,SITTING
-47.119526,-36.12405,SITTING
