x,y,label
60.278996,-8.825802,SITTING
60.442535,-8.895513,SITTING
66.92432,-3.690087,SITTING
66.986,-3.6355083,SITTING
63.359226,-12.951835,SITTING
52.429092,-8.511547,SITTING
52.121536,-8.425077,SITTING
-48.005592,32.748486,LAYING
-36.199135,28.985647,LAYING
-37.201023,26.562166,LAYING
-54.5914,-24.03376,LAYING
-54.043518,-21.58995,LAYING
-49.9406,-18.268667,LAYING
-46.53573,-24.101715,LAYING
-54.356335,-20.937138,LAYING
-54.62503,-20.276514,LAYING
-54.57737,-20.284336,LAYING
-54.55933,-20.006245,LAYING
-48.232334,3.7623599,LAYING
-2.9679363,-41.00834,SITTING
19.65518,-47.985157,SITTING
22.663548,-46.80633,SITTING
41.99353,-9.249024,SITTING
58.568478,-33.84829,SITTING
58.09598,-33.613422,SITTING
58.09617,-33.644287,SITTING
58.020634,-33.366634,SITTING
57.988636,-27.44979,SITTING
57.344593,-27.176168,SITTING
57.468693,-27.224981,SITTING
13.549337,12.419927,SITTING
-28.230112,42.033558,LAYING
-28.229046,42.047314,LAYING
-73.9247,10.011568,LAYING
-75.64363,10.542754,LAYING
-75.799164,10.69333,LAYING
-77.455055,1.8612533,LAYING
-77.175354,1.8951873,LAYING
-76.46666,2.027868,LAYING
-77.15872,9.918625,LAYING
-77.173904,9.935926,LAYING
-75.91635,10.558061,LAYING
-76.61194,-34.000954,WALKING
-76.627304,-34.030743,WALKING
-76.55669,-34.091675,WALKING
-71.71842,-32.563198,WALKING
-71.87394,-32.473923,WALKING
-73.25656,-29.818869,WALKING
-73.32242,-29.775795,WALKING
-73.51319,-29.974506,WALKING
-75.80465,-40.498848,WALKING
-76.28102,-39.854443,WALKING
-76.34409,-39.78286,WALKING
-72.09823,-32.468315,WALKING
-67.602455,-28.79043,WALKING
-68.0441,-28.691904,WALKING
-68.624954,-28.568068,WALKING
-71.74008,-28.16174,WALKING
-71.73804,-28.145767,WALKING
-74.30674,-38.38456,WALKING
-74.378426,-38.543583,WALKING
-67.655174,-38.945576,WALKING
-67.65965,-38.966026,WALKING
-78.622696,-32.657375,WALKING
-78.60303,-32.67779,WALKING
-68.97584,-28.48252,WALKING
-76.54595,-39.728848,WALKING
-72.08606,-28.515417,WALKING
-73.02202,-29.476084,WALKING
-66.93401,-28.885338,WALKING
-66.83818,-28.911802,WALKING
-69.09459,-33.596325,WALKING
-69.12097,-33.58675,WALKING
-71.386696,-32.721428,WALKING
-74.26587,-35.69953,WALKING
-74.26185,-35.681034,WALKING
-75.992325,-29.294966,WALKING
-75.90429,-29.315248,WALKING
-75.838425,-29.330053,WALKING
-67.261795,-28.894512,WALKING
-70.47337,-39.857388,WALKING
-70.20877,-39.95381,WALKING
-70.002304,-40.02193,WALKING
-68.857666,-40.632328,WALKING
-68.78291,-40.64148,WALKING
-73.544205,-37.367203,WALKING
-67.73435,-36.152317,WALKING
-67.7355,-36.1523,WALKING
-74.08347,-38.1191,WALKING
-73.71169,-37.72039,WALKING
57.231617,40.887875,WALKING_DOWNSTAIRS
49.236828,43.71896,WALKING_DOWNSTAIRS
40.402477,56.022556,WALKING_DOWNSTAIRS
37.950222,55.434208,WALKING_DOWNSTAIRS
37.564217,54.785164,WALKING_DOWNSTAIRS
47.59736,43.41957,WALKING_DOWNSTAIRS
47.587402,43.64912,WALKING_DOWNSTAIRS
-56.755966,89.08246,WALKING_UPSTAIRS
-56.740128,88.90536,WALKING_UPSTAIRS
-43.94923,90.90546,WALKING_UPSTAIRS
-46.780834,91.42087,WALKING_UPSTAIRS
-49.11466,77.64955,WALKING_UPSTAIRS
-42.696396,84.06026,WALKING_UPSTAIRS
-42.692974,84.05244,WALKING_UPSTAIRS
-54.37137,78.83845,WALKING_UPSTAIRS
-54.379128,78.40591,WALKING_UPSTAIRS
-54.66987,91.5248,WALKING_UPSTAIRS
-54.662777,91.40093,WALKING_UPSTAIRS
-44.345745,90.98083,WALKING_UPSTAIRS
-44.594284,91.09823,WALKING_UPSTAIRS
-53.12393,78.65343,WALKING_UPSTAIRS
-44.433792,80.20529,WALKING_UPSTAIRS
-42.6894,84.035934,WALKING_UPSTAIRS
-53.181946,78.24031,WALKING_UPSTAIRS
-53.559723,78.31228,WALKING_UPSTAIRS
-54.68025,91.18389,WALKING_UPSTAIRS
-55.18514,90.929665,WALKING_UPSTAIRS
-44.658386,90.96987,WALKING_UPSTAIRS
-44.79722,91.01914,WALKING_UPSTAIRS
-49.860485,79.895004,WALKING_UPSTAIRS
-44.540882,80.22915,WALKING_UPSTAIRS
-44.758633,80.275795,WALKING_UPSTAIRS
-55.06011,78.08816,WALKING_UPSTAIRS
-54.85825,78.07057,WALKING_UPSTAIRS
50.640984,39.77617,WALKING_DOWNSTAIRS
50.62481,39.792217,WALKING_DOWNSTAIRS
41.325,53.552826,WALKING_DOWNSTAIRS
41.270832,53.52523,WALKING_DOWNSTAIRS
49.356594,43.430508,WALKING_DOWNSTAIRS
37.045563,54.894367,WALKING_DOWNSTAIRS
37.41857,54.63269,WALKING_DOWNSTAIRS
50.366493,42.610847,WALKING_DOWNSTAIRS
49.410034,42.77622,WALKING_DOWNSTAIRS
43.292393,55.828053,WALKING_DOWNSTAIRS
43.28219,55.78181,WALKING_DOWNSTAIRS
38.861713,49.95381,WALKING_DOWNSTAIRS
39.051598,49.86323,WALKING_DOWNSTAIRS
40.150814,56.153072,WALKING_DOWNSTAIRS
39.998344,56.325516,WALKING_DOWNSTAIRS
47.924194,42.00823,WALKING_DOWNSTAIRS
48.037285,44.01821,WALKING_DOWNSTAIRS
-12.81706,-37.202026,STANDING
-6.388639,-13.603793,STANDING
3.2125597,4.9977865,STANDING
-25.405825,36.049694,STANDING
-18.511984,-11.600317,STANDING
-27.245052,-26.852695,STANDING
-27.19384,-26.690147,STANDING
-10.60767,-28.443878,STANDING
-23.280556,-27.316347,STANDING
-23.257065,-27.317041,STANDING
-23.281513,-27.306366,STANDING
-17.940445,-30.34151,STANDING
-18.329405,-31.004946,STANDING
-17.941572,-30.342684,STANDING
-25.277279,-28.828802,STANDING
-25.264683,-28.832869,STANDING
-28.810331,-16.72078,STANDING
-18.296873,13.096788,STANDING
-5.713425,15.747382,STANDING
20.998741,16.689995,STANDING
4.7891784,4.8908706,STANDING
-17.308569,-3.2698522,STANDING
-7.74555,0.4097852,STANDING
7.65156,9.356552,STANDING
5.111344,12.897519,STANDING
-4.3672395,35.217457,STANDING
-4.051734,35.3611,STANDING
-4.2625666,31.23628,STANDING
12.960279,53.963734,STANDING
12.964134,53.959957,STANDING
-14.798434,-1.5903889,STANDING
-0.7766004,-46.34954,SITTING
-10.183329,-10.698756,SITTING
32.938236,10.062294,SITTING
32.81188,10.279145,SITTING
39.29283,-9.956784,SITTING
39.229786,-9.982803,SITTING
2.67659,-46.804638,SITTING
2.3775117,-46.636883,SITTING
1.7016286,-46.615677,SITTING
33.425137,-37.57383,SITTING
64.125114,1.3618795,SITTING
64.12325,1.3766508,SITTING
13.796824,-47.85745,SITTING
9.846699,-44.60398,SITTING
10.474926,-44.052345,SITTING
38.5286,-6.496088,SITTING
38.54116,-6.450626,SITTING
27.90681,-24.874786,SITTING
32.95308,34.123875,SITTING
18.015682,-26.78491,SITTING
18.036098,-26.76566,SITTING
18.02053,-26.757633,SITTING
47.523903,-2.5662706,SITTING
68.14028,-2.6955075,SITTING
29.136156,52.790707,SITTING
44.195335,24.436161,SITTING
-38.439,44.086483,LAYING
-54.069786,32.336777,LAYING
-54.09366,32.423626,LAYING
-53.714104,6.9692473,LAYING
-50.24405,7.347793,LAYING
-51.698624,15.428419,LAYING
-51.633522,15.41267,LAYING
-59.585415,16.548103,LAYING
-59.568615,16.435081,LAYING
-67.278755,11.410406,LAYING
-67.283325,11.419563,LAYING
-19.947292,63.015457,LAYING
-50.340054,7.549672,LAYING
-67.675354,8.178887,LAYING
-43.23264,18.675627,LAYING
-43.13998,18.009422,LAYING
-54.0725,-6.4769716,LAYING
-55.33367,-15.46911,LAYING
-49.72011,-8.157877,LAYING
-45.598576,-7.216371,LAYING
-49.555824,-18.359756,LAYING
-45.918888,-10.049616,LAYING
-45.91875,-10.045983,LAYING
-27.44625,57.23416,LAYING
-27.307117,57.476765,LAYING
-39.811707,-2.9327564,LAYING
-39.820152,-2.9405723,LAYING
-48.315853,-2.2922506,LAYING
-58.47975,-16.88739,LAYING
-58.47094,-16.88417,LAYING
60.571762,-40.72752,WALKING
60.44761,-41.032997,WALKING
60.13041,-41.732056,WALKING
59.75643,-43.010635,WALKING
59.5623,-43.192406,WALKING
59.351166,-43.35672,WALKING
57.55837,-44.368633,WALKING
57.55382,-44.36517,WALKING
57.584213,-44.333107,WALKING
-50.55817,-46.800213,WALKING
-50.283424,-46.759056,WALKING
-50.075043,-46.724407,WALKING
-48.530533,-46.49846,WALKING
-48.2657,-46.478806,WALKING
-48.15148,-46.48345,WALKING
59.966274,-43.179024,WALKING
60.19035,-38.732933,WALKING
60.185272,-38.724632,WALKING
60.096176,-41.704945,WALKING
-25.410383,-79.87255,WALKING
-44.27331,-49.65295,WALKING
-44.38775,-49.683025,WALKING
-45.33209,-49.916607,WALKING
-45.782845,-50.01152,WALKING
-54.47319,-53.480244,WALKING
-53.05175,-53.070705,WALKING
-53.343616,-49.443687,WALKING
-53.579166,-45.661674,WALKING
-46.16451,-50.074764,WALKING
-46.73295,-50.13016,WALKING
-47.017334,-50.108543,WALKING
-10.293523,-66.295815,WALKING_DOWNSTAIRS
-10.301263,-66.30024,WALKING_DOWNSTAIRS
-17.852987,-71.121574,WALKING_DOWNSTAIRS
-18.126738,-71.66514,WALKING_DOWNSTAIRS
-18.251125,-71.78637,WALKING_DOWNSTAIRS
-18.340757,-71.8207,WALKING_DOWNSTAIRS
-0.5431397,-64.95443,WALKING_DOWNSTAIRS
-0.55434674,-64.98931,WALKING_DOWNSTAIRS
-13.610228,-68.09013,WALKING_DOWNSTAIRS
-13.65369,-68.06961,WALKING_DOWNSTAIRS
-17.761286,-66.69889,WALKING_DOWNSTAIRS
-17.764057,-66.74051,WALKING_DOWNSTAIRS
-17.846117,-68.87302,WALKING_DOWNSTAIRS
-17.947142,-68.74201,WALKING_DOWNSTAIRS
-7.2397957,-62.108242,WALKING_DOWNSTAIRS
-7.2368703,-61.71855,WALKING_DOWNSTAIRS
17.523335,-77.307465,WALKING_DOWNSTAIRS
-21.282782,-64.43895,WALKING_DOWNSTAIRS
-21.35349,-64.51944,WALKING_DOWNSTAIRS
-7.237974,-64.20335,WALKING_DOWNSTAIRS
11.230367,-75.75771,WALKING_DOWNSTAIRS
11.48202,-76.02905,WALKING_DOWNSTAIRS
23.432276,-72.69381,WALKING_DOWNSTAIRS
63.356247,68.25812,WALKING_UPSTAIRS
63.354176,68.257225,WALKING_UPSTAIRS
63.35896,68.26224,WALKING_UPSTAIRS
60.598824,59.087444,WALKING_UPSTAIRS
60.608177,59.053955,WALKING_UPSTAIRS
63.018955,54.94378,WALKING_UPSTAIRS
61.019775,57.75714,WALKING_UPSTAIRS
61.00014,57.78559,WALKING_UPSTAIRS
58.997597,53.357506,WALKING_UPSTAIRS
65.472115,56.06115,WALKING_UPSTAIRS
65.38339,55.849205,WALKING_UPSTAIRS
75.805145,58.420937,WALKING_UPSTAIRS
73.816,57.913868,WALKING_UPSTAIRS
68.38773,51.430603,WALKING_UPSTAIRS
68.44113,51.383476,WALKING_UPSTAIRS
54.58511,54.785774,WALKING_UPSTAIRS
58.6066,53.1482,WALKING_UPSTAIRS
63.375175,55.003754,WALKING_UPSTAIRS
63.272488,54.977276,WALKING_UPSTAIRS
74.97699,57.534996,WALKING_UPSTAIRS
74.97033,57.681335,WALKING_UPSTAIRS
55.801094,52.469376,WALKING_UPSTAIRS
69.068,53.634182,WALKING_UPSTAIRS
56.30269,55.615734,WALKING_UPSTAIRS
56.36053,55.61448,WALKING_UPSTAIRS
69.07467,53.64914,WALKING_UPSTAIRS
64.947365,62.696842,WALKING_UPSTAIRS
64.94168,62.69587,WALKING_UPSTAIRS
75.49624,58.18295,WALKING_UPSTAIRS
74.81964,57.804195,WALKING_UPSTAIRS
55.70651,52.53128,WALKING_UPSTAIRS
73.02739,55.20726,WALKING_UPSTAIRS
54.51754,54.819084,WALKING_UPSTAIRS
55.42114,52.738873,WALKING_UPSTAIRS
-10.503143,-37.61302,STANDING
-10.024167,-39.16215,STANDING
-12.714404,-15.167158,STANDING
-12.762118,-15.187564,STANDING
-18.114725,-4.6491485,STANDING
-18.121855,-4.66053,STANDING
-2.118548,-7.2846646,STANDING
-4.055968,10.979103,STANDING
-3.948403,11.3041115,STANDING
-3.8751974,11.257076,STANDING
21.551208,17.419436,STANDING
30.49234,36.873066,STANDING
20.06871,53.325542,STANDING
21.364094,27.857328,STANDING
-27.325144,-31.553192,STANDING
-22.688417,-38.163177,STANDING
-28.41713,-27.971142,STANDING
-28.387762,-27.926285,STANDING
-30.833559,-20.889803,STANDING
-18.47734,-29.835058,STANDING
-26.664755,-24.847544,STANDING
-26.684818,-24.787586,STANDING
-26.680033,-24.513226,STANDING
-18.015825,-2.152491,STANDING
-17.621994,-2.8845806,STANDING
-17.4538,-3.0503554,STANDING
-15.108306,-1.8220675,STANDING
15.700484,47.242737,STANDING
-30.443151,-4.1869826,STANDING
-30.48298,-4.151548,STANDING
-0.54540944,-46.14554,SITTING
-11.687983,-11.319892,SITTING
34.852757,-35.46003,SITTING
37.610973,-28.285147,SITTING
51.901615,-15.52768,SITTING
64.83161,-7.4464717,SITTING
64.62447,-7.127751,SITTING
65.82238,7.82421,SITTING
66.01577,7.896549,SITTING
66.714874,8.051217,SITTING
66.29198,7.93846,SITTING
66.35676,7.9934206,SITTING
-102.51297,13.072407,SITTING
-12.542704,-24.49916,SITTING
-9.495562,-32.836918,SITTING
-7.6013184,-24.413273,SITTING
-7.053131,-24.558336,SITTING
29.920507,-19.240644,SITTING
29.968636,-19.568413,SITTING
6.0622454,29.985893,SITTING
29.941154,-19.028486,SITTING
29.96084,-18.738773,SITTING
16.139332,13.664319,SITTING
-17.445282,-43.842117,SITTING
-17.593346,-43.743412,SITTING
-17.650915,-43.70091,SITTING
-60.56599,35.16004,LAYING
-45.072037,27.10424,LAYING
-43.12764,17.883009,LAYING
-43.65672,-3.407824,LAYING
-43.643753,-3.346553,LAYING
-47.292625,-7.0022845,LAYING
-47.325504,-7.0216584,LAYING
-55.51189,-11.984784,LAYING
-64.23506,14.772941,LAYING
-65.043594,14.159616,LAYING
-64.98651,14.22012,LAYING
-67.506836,8.046817,LAYING
-67.583664,8.103956,LAYING
-64.78767,15.264433,LAYING
-64.71937,14.652094,LAYING
-64.84376,14.444406,LAYING
-43.302486,18.962856,LAYING
-56.99499,32.093693,LAYING
-56.999702,32.089787,LAYING
-36.52567,20.291855,LAYING
-50.821598,-13.683073,LAYING
-50.823105,-14.036771,LAYING
-50.828625,-14.319178,LAYING
-50.82974,-14.50053,LAYING
-62.320393,-17.136768,LAYING
-55.581688,-11.2572565,LAYING
-55.615475,-10.941815,LAYING
-55.848618,-10.798127,LAYING
-43.69902,-3.6914966,LAYING
-67.55926,15.27507,LAYING
-67.5596,15.277459,LAYING
-50.342037,17.62415,LAYING
-58.967945,-51.798077,WALKING
-53.39213,-43.741142,WALKING
-53.39639,-43.804707,WALKING
-53.68321,-45.553894,WALKING
-56.21636,-44.765743,WALKING
-56.36938,-44.79891,WALKING
-56.4232,-44.822365,WALKING
-53.59603,-47.55365,WALKING
-53.513607,-48.087757,WALKING
-53.500694,-48.126827,WALKING
-54.202377,-53.371914,WALKING
-52.105602,-53.127888,WALKING
-51.26066,-53.090355,WALKING
-51.170982,-53.098465,WALKING
-58.979492,-51.80289,WALKING
-58.96339,-51.796013,WALKING
-57.392284,-47.511646,WALKING
-57.330112,-47.485165,WALKING
-57.283955,-47.477875,WALKING
-53.358044,-45.747116,WALKING
-53.685577,-53.211113,WALKING
-53.389904,-53.14446,WALKING
-53.789307,-49.4346,WALKING
-53.554604,-49.125824,WALKING
-49.383244,-52.500015,WALKING
-49.366028,-52.50531,WALKING
-49.313007,-52.509068,WALKING
1.2870275,-60.75881,WALKING_DOWNSTAIRS
1.2708296,-60.7848,WALKING_DOWNSTAIRS
-22.623367,-67.341324,WALKING_DOWNSTAIRS
-22.619501,-67.30556,WALKING_DOWNSTAIRS
-0.31596753,-63.334404,WALKING_DOWNSTAIRS
-15.626994,-72.43636,WALKING_DOWNSTAIRS
-15.636649,-72.45411,WALKING_DOWNSTAIRS
-0.17956558,-62.889793,WALKING_DOWNSTAIRS
0.03773831,-62.50402,WALKING_DOWNSTAIRS
57.157043,46.833588,WALKING_DOWNSTAIRS
57.12018,46.912064,WALKING_DOWNSTAIRS
-22.049887,-69.3501,WALKING_DOWNSTAIRS
-22.046894,-69.35927,WALKING_DOWNSTAIRS
-0.26050457,-63.090206,WALKING_DOWNSTAIRS
-17.340927,-69.89213,WALKING_DOWNSTAIRS
-17.35716,-69.960144,WALKING_DOWNSTAIRS
-3.506022,-64.45691,WALKING_DOWNSTAIRS
-3.5522869,-64.46568,WALKING_DOWNSTAIRS
-12.298559,-68.85901,WALKING_DOWNSTAIRS
-12.34763,-68.829735,WALKING_DOWNSTAIRS
-21.890715,-65.25264,WALKING_DOWNSTAIRS
-21.695135,-64.941,WALKING_DOWNSTAIRS
-3.6480305,-64.483925,WALKING_DOWNSTAIRS
-17.046976,-69.79831,WALKING_DOWNSTAIRS
-7.2321553,-64.04086,WALKING_DOWNSTAIRS
-7.2351456,-64.12076,WALKING_DOWNSTAIRS
66.12599,57.03334,WALKING_UPSTAIRS
66.40421,57.48241,WALKING_UPSTAIRS
66.497025,57.600563,WALKING_UPSTAIRS
71.8863,57.561825,WALKING_UPSTAIRS
72.0818,57.479603,WALKING_UPSTAIRS
71.46873,55.11247,WALKING_UPSTAIRS
72.6347,55.246155,WALKING_UPSTAIRS
58.804527,52.799362,WALKING_UPSTAIRS
58.78687,52.846123,WALKING_UPSTAIRS
65.86596,56.628094,WALKING_UPSTAIRS
70.81777,58.285957,WALKING_UPSTAIRS
71.14328,57.986057,WALKING_UPSTAIRS
71.81487,55.20219,WALKING_UPSTAIRS
58.349087,52.481606,WALKING_UPSTAIRS
67.16086,63.080864,WALKING_UPSTAIRS
72.75469,-22.399534,WALKING_UPSTAIRS
74.17889,-22.17346,WALKING_UPSTAIRS
67.10853,63.06902,WALKING_UPSTAIRS
67.17238,63.07334,WALKING_UPSTAIRS
70.993965,57.926617,WALKING_UPSTAIRS
71.7902,55.24477,WALKING_UPSTAIRS
59.21759,52.533047,WALKING_UPSTAIRS
69.1244,53.715923,WALKING_UPSTAIRS
72.7434,-22.400505,WALKING_UPSTAIRS
74.20345,-22.169369,WALKING_UPSTAIRS
-12.736518,-37.22816,STANDING
20.897772,-41.220478,STANDING
-23.312157,-39.414978,STANDING
-24.040878,-40.015526,STANDING
-24.095612,-40.070538,STANDING
1.8045332,-5.332211,STANDING
7.588403,-25.062628,STANDING
7.783223,-25.202032,STANDING
7.740826,-25.14934,STANDING
-9.944973,-33.505215,STANDING
-16.441275,-35.64912,STANDING
-16.325523,-35.66023,STANDING
8.134954,-29.991323,STANDING
8.129757,-29.992592,STANDING
26.711302,15.902027,STANDING
-26.448074,-38.720596,STANDING
-12.636717,-24.652323,STANDING
-8.698494,-19.536089,STANDING
-8.688893,-19.532885,STANDING
-5.11137,-17.193865,STANDING
9.840443,-9.889449,STANDING
9.878193,-9.887663,STANDING
20.012947,34.079056,STANDING
19.99766,34.09413,STANDING
54.12135,11.860774,STANDING
54.123344,11.517817,STANDING
54.193047,10.866447,STANDING
29.317814,53.372715,STANDING
-0.01608955,-46.281296,SITTING
-27.346762,-20.10723,SITTING
-27.34832,-20.11086,SITTING
35.21698,-34.72393,SITTING
35.444572,-34.1982,SITTING
61.128117,-13.871135,SITTING
17.818466,-19.801529,SITTING
18.04694,-19.372871,SITTING
18.095663,-19.288073,SITTING
41.44158,-34.609684,SITTING
13.909198,-6.3816514,SITTING
-20.096912,-33.201035,SITTING
-13.254704,9.837835,SITTING
24.78185,-21.243671,SITTING
16.768816,-12.001142,SITTING
10.086042,-13.200183,SITTING
